,DATE DE CLASSEMENT,TYPOLOGIE ÉTABLISSEMENT,CLASSEMENT,CATÉGORIE,MENTION (villages de vacances),NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,SITE INTERNET,TYPE DE SÉJOUR,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION (résidences de tourisme),NOMBRE DE LOGEMENTS (villages de vacances),classement prorogé
17725,16/01/2023,HÔTEL DE TOURISME,4 étoiles,0,0,PARK HÔTEL GRENOBLE,10 Place Paul Mistral,38000,GRENOBLE,https://all.accor.com/hotel/9350/index.fr.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,0,79,43,0,0,0,non
17726,28/03/2022,HÔTEL DE TOURISME,4 étoiles,0,0,PARK HÔTEL SUISSE & SPA,75 allée du Majestic,74400,0,0,0,161,68,0,0,0,non
17727,01/04/2022,HÔTEL DE TOURISME,3 étoiles,0,0,PAUL & PIA WELCOME HOME HÔTEL,1 rue de la Gare,68000,COLMAR,0,0,82,41,0,0,0,non
17728,04/11/2022,HÔTEL DE TOURISME,5 étoiles,0,0,0,3 rue du pré aux clercs,75007,PARIS,0,0,120,47,0,0,0,non
17729,25/06/2020,HÔTEL DE TOURISME,5 étoiles,0,0,PETIT HÔTEL CONFIDENTIEL,10 rue de la Trésorerie,73000,CHAMBERY,https://www.petithotelconfidentiel.com,0,43,17,0,0,0,non
17730,21/11/2023,HÔTEL DE TOURISME,2 étoiles,0,0,PHENIX HÔTEL,5 rue du Général LANREZAC,75017,PARIS,http://hotelphenix.fr/,0,64,34,0,0,0,non
17731,13/12/2021,HÔTEL DE TOURISME,4 étoiles,0,0,PHILIPPE RABOSEE,1 rue du Château,08320,0,https://www.chateaudewallerand.com/fr/,0,20,10,0,0,0,non
17732,14/02/2020,HÔTEL DE TOURISME,4 étoiles,0,0,PHILÉAS HÔTEL,24 rue d'Amsterdam,75009,PARIS 9E ARRONDISSEMENT,http://www.phileashotel.com/,0,98,43,0,0,0,non
17733,23/09/2021,HÔTEL DE TOURISME,3 étoiles,0,0,PIAPIA HÔTEL,14 bis rue des Maraîchers,75020,PARIS 20E ARRONDISSEMENT,https://www.piapiahotel.com/fr/,0,142,69,0,0,0,non
17734,01/12/2022,RÉSIDENCE DE TOURISME,3 étoiles,0,0,PINEA MARE,Levolle sottane résidence Pinea Mare,20230,0,https://www.pineamare.com/,0,244,0,0,43,0,non
17735,20/01/2023,HÔTEL DE TOURISME,3 étoiles,0,0,PINK HÔTEL,20 bis rue Dugommier,75012,PARIS 12E ARRONDISSEMENT,https://www.pinkhotel.fr/,0,30,15,0,0,0,non
17736,21/02/2022,HÔTEL DE TOURISME,4 étoiles,0,0,PLATINE HÔTEL PARIS,20 rue de l'ingénieur Robert Keller,75015,PARIS 15E ARRONDISSEMENT,https://www.platinehotel.fr/,0,92,46,0,0,0,non
17737,10/03/2022,HÔTEL DE TOURISME,4 étoiles,0,0,PLEY HÔTEL PARIS,214 rue du Faubourg Saint Honoré,75008,PARIS 8E ARRONDISSEMENT,0,0,226,100,0,0,0,non
17738,21/06/2019,HÔTEL DE TOURISME,2 étoiles,0,0,POL HÔTEL,132 rue de Metz,62520,0,0,0,38,18,0,0,0,non
17739,25/11/2022,HÔTEL DE TOURISME,4 étoiles,0,0,POMO HÔTEL RESTAURANT,16 avenue de Kimberley,38130,ÉCHIROLLES,http://www.pomo.fr/,0,134,67,0,0,0,non
17740,29/01/2024,HÔTEL DE TOURISME,1 étoile,0,0,PORT ROYAL HOTEL,8 BOULEVARD DE PORT ROYAL,75005,PARIS 5E ARRONDISSEMENT,https://www.portroyalhotel.fr/,0,68,43,0,0,0,non
17741,25/01/2024,HÔTEL DE TOURISME,2 étoiles,0,0,PRATIC HÔTEL,9 rue D'Ormesson,75004,PARIS 4E ARRONDISSEMENT,www.pratichotelparis.com,0,40,23,0,0,0,non
17742,01/12/2022,HÔTEL DE TOURISME,3 étoiles,0,0,PREA GIANCA,Route de Santa Manza,20169,BONIFACIO,https://www.preagianca.fr/,0,50,25,0,0,0,non
17743,08/12/2022,HÔTEL DE TOURISME,1 étoile,0,0,PREMIERE CLASSE DE SAINTES,3 Boulevard de Recouvrance,17100,SAINTES,https://saintes.premiereclasse.com,0,178,69,0,0,0,non
17744,14/01/2022,HÔTEL DE TOURISME,3 étoiles,0,0,PRESSOIR HÔTEL,12 rue du Champ de la Croix,72120,0,0,0,71,24,0,0,0,non
17745,18/06/2021,HÔTEL DE TOURISME,4 étoiles,0,0,PRIVATE HÔTEL,Route de Palombaggia,20137,0,0,0,32,16,0,0,0,non
17746,15/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,PRIVILEGE HÔTEL EUROCIEL CENTRE COMEDIE,1 Avenue Pont Juvénal,34000,MONTPELLIER,0,0,72,45,0,0,0,non
17747,24/01/2022,RÉSIDENCE DE TOURISME,5 étoiles,0,0,PRIVILÈGE HÔTELS & RESORTS DOMAINE DE MAI,29 rue du Château,06250,MOUGINS,https://www.domainedemai.fr/,0,86,0,0,45,0,non
17748,20/06/2019,PARC RÉSIDENTIEL DE LOISIRS,3 étoiles,0,0,PRL AU PAYS DE COCAGNE,quartier la rochette,26110,NYONS,www.paysdecocagne.com,0,50,0,12,0,0,non
17749,03/10/2022,PARC RÉSIDENTIEL DE LOISIRS,3 étoiles,0,0,PRL BASE DE LOISIRS LA FORÊT,Avenue d'Albi,81330,0,https://tourismestpierrede.wixsite.com/chaletslaforet,0,45,0,15,0,0,non
17750,21/12/2020,PARC RÉSIDENTIEL DE LOISIRS,3 étoiles,0,0,PRL CASA E NATURA,Route territoriale 10,20221,0,0,0,300,0,73,0,0,non
17751,01/02/2024,PARC RÉSIDENTIEL DE LOISIRS,1 étoile,0,0,0,Lac de Clarens,47700,CASTELJALOUX,0,0,111,0,37,0,0,non
17752,24/06/2022,PARC RÉSIDENTIEL DE LOISIRS,4 étoiles,0,0,PRL CASTELWOOD,Les Fargues,24540,BIRON,https://www.castelwood.fr/,0,57,0,19,0,0,non
17753,19/11/2019,PARC RÉSIDENTIEL DE LOISIRS,3 étoiles,0,0,PRL CAUSSES & VALLÉES VACANCES,Saint Geniez de Bertrand,12100,0,0,0,66,0,25,0,0,non
